Order_ID,Customer_name,Gender,Age,Meal,Residence_in_busy_location,Google_maps_accuracy,Cuisine,Item,Good_road_condition,Delivered_temperature,Location,Subscription,Subscription Cost,Mode,Quantity_size,Freshness,Food_quality,Customer Placed Order time,Order Accepted by Restaurant time,Driver at Restaurant Datetime,Delivered to Consumer Datetime,Wait Time in minutes,Meal Price,Order Quantity,delivery fee,Delivery fee,Total Price,Service Fee,Tax,Final Price,Number of Claims,Complain Resolved,Complaints Resolved,Number of Open Complaints,Amount of Refund for resolved complaint
40116,Sherrie Garcia,Female,37,Breakfast,Yes,Yes,Italian,Lasagna,No,Hot,Urban,Basic,50.9,Car,Medium,High,Good,2023-03-23 08:41:36,2023-03-23 08:46:55,2023-03-23 08:54:17,2023-03-23 09:09:25,27,17.8,3,1.99,,53.400000000000006,5.8740000000000006,7.743,,4,8,3,1,61.14300000000001
72885,Theresa Mcgee,Female,32,Lunch,No,Yes,Greek,Ouzo,Yes,Hot,Rural,Free,0.0,Car,Large,Low,Bad,2023-03-15 05:37:37,2023-03-15 05:40:47,2023-03-15 05:48:03,2023-03-15 06:00:19,22,22.89,1,,4.99,22.89,2.5179,3.31905,33.716950000000004,6,3,5,1,131.04525
40117,Aaron Woods,Male,28,Breakfast,Yes,Yes,Japanese,Udon,No,Cold,Subarban,Monthly Basic,4.99,Car,Small,Low,Bad,2023-03-07 09:05:35,2023-03-07 09:09:51,2023-03-07 09:17:04,2023-03-07 09:27:42,22,8.75,5,1.99,,43.75,4.8125,6.34375,,4,13,2,2,20.0375
40122,Tamara Boothe,Female,28,Lunch,Yes,Yes,Chinese,Hot pot,No,Room,Urban,Free,0.0,Car,Small,High,Good,2023-03-11 10:57:12,2023-03-11 11:01:24,2023-03-11 11:11:05,2023-03-11 11:22:47,25,21.36,1,,3.99,21.36,2.3496,3.0971999999999995,30.796799999999998,9,4,8,1,195.6576
72892,Johnnie Godeaux,Male,18,Lunch,Yes,No,Thai,Hot Soup,Yes,Hot,Subarban,Premium,101.9,Car,Small,High,Good,2023-03-07 10:33:01,2023-03-07 10:37:31,2023-03-07 10:47:37,2023-03-07 11:03:35,30,8.89,5,0.0,,44.45,4.8895,6.44525,,2,3,1,1,10.17905
72894,Ernest Young,Male,44,Lunch,No,Yes,Indian,Lassi,Yes,Cold,Subarban,Basic,50.9,Car,Small,High,Good,2023-03-14 16:10:51,2023-03-14 16:13:18,2023-03-14 16:23:16,2023-03-14 16:35:00,24,3.99,4,2.99,,15.96,1.7556,2.3142,,18,10,17,1,77.66534999999999
40128,Betty Shaughnessy,Female,52,Dinner,Yes,No,Italian,Lasagna,Yes,Room,Urban,Basic,50.9,Car,Large,High,Good,2023-03-17 23:39:12,2023-03-17 23:43:57,2023-03-17 23:53:15,2023-03-18 00:06:05,26,15.25,2,1.99,,30.5,3.355,4.422499999999999,,18,10,15,3,261.91875
72900,Richard Johnson,Male,22,Lunch,No,Yes,Japanese,Ramune Soda,No,Cold,Subarban,Free,0.0,Bike,Medium,High,Good,2023-03-21 06:54:16,2023-03-21 06:57:44,2023-03-21 07:06:22,2023-03-21 07:17:20,23,2.69,5,,3.99,13.45,1.4795,1.9502499999999998,20.869749999999996,14,16,9,5,27.72045
72904,David Collins,Male,54,Dinner,Yes,Yes,Italian,Limoncello,Yes,Cold,Urban,Monthly Basic,4.99,Car,Small,High,Good,2023-03-08 23:16:08,2023-03-08 23:19:18,2023-03-08 23:26:47,2023-03-08 23:39:13,23,21.21,1,2.99,,21.21,2.3331,3.07545,,4,14,3,1,72.85635
40140,Jasmin Johnson,Female,48,Lunch,Yes,No,Chinese,Soy Milk,Yes,Hot,Urban,Free,0.0,Bike,Large,Low,Bad,2023-03-15 06:30:48,2023-03-15 06:36:15,2023-03-15 06:43:28,2023-03-15 06:57:41,26,3.26,1,,3.99,3.26,0.3586,0.47269999999999995,8.081299999999999,17,11,17,0,63.45589999999999
72914,Michelle Jackson,Female,30,Lunch,Yes,No,Mexican,Michelada,No,Hot,Urban,Free,0.0,Car,Small,Low,Bad,2023-03-30 14:26:34,2023-03-30 14:29:59,2023-03-30 14:38:53,2023-03-30 14:54:21,27,6.39,1,,5.99,6.39,0.7029,0.9265499999999999,14.00945,12,8,10,2,73.1655
72917,Bernice Welch,Female,18,Dinner,Yes,No,Indian,Masala Chai,Yes,Hot,Urban,Free,0.0,Car,Small,High,Good,2023-03-05 09:19:08,2023-03-05 09:22:38,2023-03-05 09:33:34,2023-03-05 09:48:00,28,3.73,3,,3.99,11.19,1.2308999999999999,1.6225499999999997,18.033450000000002,7,5,6,1,25.6251
72918,Cynthia Palmer,Female,19,Lunch,No,No,Greek,Souvlaki,Yes,Room,Urban,Basic,50.9,Car,Large,High,Good,2023-03-14 07:56:04,2023-03-14 07:59:34,2023-03-14 08:08:35,2023-03-14 08:19:37,23,12.75,2,2.99,,25.5,2.805,3.6975,,13,15,13,0,189.78375
40154,Grace Lebowitz,Female,42,Breakfast,No,Yes,Indian,Lassi,Yes,Cold,Urban,Free,0.0,Car,Small,High,Good,2023-03-23 05:08:17,2023-03-23 05:11:54,2023-03-23 05:21:46,2023-03-23 05:37:26,29,4.98,3,,3.99,14.940000000000001,1.6434000000000002,2.1663,22.7397,18,6,14,4,79.82939999999999
72924,Gracie Jenny,Female,26,Lunch,No,No,Indian,Masala Chai,Yes,Room,Urban,Basic,50.9,Car,Medium,High,Good,2023-03-22 19:04:23,2023-03-22 19:08:49,2023-03-22 19:18:34,2023-03-22 19:33:18,28,3.78,1,0.99,,3.78,0.4158,0.5480999999999999,,16,14,16,0,69.2496
72931,Micheal Chan,Male,28,Lunch,No,No,Thai,Green Curry,Yes,Hot,Urban,Monthly Basic,4.99,Car,Small,High,Good,2023-03-14 18:04:56,2023-03-14 18:07:27,2023-03-14 18:18:20,2023-03-14 18:33:34,28,9.96,5,2.99,,49.800000000000004,5.478000000000001,7.221,,9,16,7,2,79.82939999999999
40166,Victoria Sutton,Female,53,Lunch,Yes,Yes,Japanese,Sake,No,Room,Rural,Free,0.0,Car,Medium,Low,Bad,2023-03-10 22:46:39,2023-03-10 22:50:39,2023-03-10 22:59:33,2023-03-10 23:11:30,24,8.84,4,,3.99,35.36,3.8896,5.127199999999999,48.366800000000005,5,13,4,1,40.4872
72935,Margaret Rios,Female,33,Lunch,Yes,Yes,Thai,Hot Soup,Yes,Hot,Urban,Monthly Basic,4.99,Car,Medium,High,Good,2023-03-07 02:03:36,2023-03-07 02:07:21,2023-03-07 02:17:09,2023-03-07 02:27:15,23,8.31,5,1.99,,41.550000000000004,4.570500000000001,6.02475,,16,4,10,6,95.1495
40168,Harriett Mealy,Female,43,Lunch,Yes,Yes,Mexican,Burrito,No,Room,Urban,Free,0.0,Car,Medium,High,Good,2023-03-17 12:44:07,2023-03-17 12:46:15,2023-03-17 12:56:20,2023-03-17 13:11:10,27,6.79,2,,3.99,13.58,1.4938,1.9690999999999999,21.032899999999998,9,11,6,3,46.6473
40172,Margaret Wallace,Female,46,Dinner,No,Yes,Chinese,Soy Milk,Yes,Cold,Urban,Free,0.0,Car,Small,High,Good,2023-03-13 05:29:14,2023-03-13 05:35:11,2023-03-13 05:45:50,2023-03-13 05:56:06,26,2.55,3,,4.99,7.6499999999999995,0.8414999999999999,1.1092499999999998,14.590749999999998,12,3,10,2,29.197499999999998
40173,Melissa Hill,Female,42,Dinner,Yes,Yes,Italian,Risotto,Yes,Room,Urban,Basic,50.9,Bike,Large,High,Good,2023-03-02 04:26:17,2023-03-02 04:32:09,2023-03-02 04:42:12,2023-03-02 04:55:33,29,20.75,5,0.99,,103.75,11.4125,15.04375,,17,10,13,4,308.86375
40174,Linda Deare,Female,48,Dinner,No,Yes,Italian,Pasta,Yes,Cold,Urban,Monthly Basic,4.99,Car,Medium,Low,Bad,2023-03-26 14:23:18,2023-03-26 14:26:19,2023-03-26 14:34:23,2023-03-26 14:46:43,23,18.81,4,1.99,,75.24,8.276399999999999,10.909799999999999,,6,2,6,0,129.22469999999998
72950,Alvin Piotrowski,Male,45,Dinner,No,No,Thai,Spring Roll,Yes,Hot,Urban,Free,0.0,Car,Small,Low,Bad,2023-03-10 21:11:59,2023-03-10 21:17:34,2023-03-10 21:25:01,2023-03-10 21:38:22,26,6.34,1,,5.99,6.34,0.6974,0.9192999999999999,13.9467,18,3,15,3,108.8895
72951,Andrew Hooser,Male,29,Breakfast,Yes,No,Indian,Palak Paneer,No,Room,Urban,Monthly Premium,9.99,Car,Large,High,Good,2023-03-25 10:56:31,2023-03-25 11:01:52,2023-03-25 11:09:14,2023-03-25 11:20:25,23,15.69,1,0.0,,15.69,1.7259,2.27505,,16,4,16,0,287.44079999999997
40184,Andrew Lange,Male,48,Lunch,Yes,Yes,Chinese,Bubble Tea,Yes,Cold,Subarban,Basic,50.9,Bike,Medium,High,Good,2023-03-12 04:48:24,2023-03-12 04:52:17,2023-03-12 04:59:41,2023-03-12 05:13:11,24,3.69,2,0.99,,7.38,0.8118,1.0700999999999998,,12,4,11,1,46.47555
40187,Diane Warren,Female,20,Breakfast,No,No,Greek,Greek Coffee,Yes,Hot,Subarban,Basic,50.9,Car,Medium,Low,Bad,2023-03-06 03:21:59,2023-03-06 03:24:33,2023-03-06 03:31:34,2023-03-06 03:41:40,19,2.82,1,1.99,,2.82,0.3102,0.40889999999999993,,12,3,8,4,25.8312
72957,David Lopez,Male,52,Lunch,Yes,Yes,Indian,Butter Chicken,No,Hot,Urban,Monthly Premium,9.99,Car,Large,High,Good,2023-03-30 02:16:13,2023-03-30 02:21:57,2023-03-30 02:30:11,2023-03-30 02:43:19,27,15.77,3,0.0,,47.31,5.2041,6.8599499999999995,,8,4,8,0,144.45319999999998
40193,Wilma Powers,Female,21,Lunch,No,Yes,Japanese,Cake,Yes,Hot,Urban,Free,0.0,Bike,Small,Low,Bad,2023-03-02 23:04:51,2023-03-02 23:09:38,2023-03-02 23:20:08,2023-03-02 23:30:33,25,4.86,4,,4.99,19.44,2.1384000000000003,2.8188,29.3872,20,14,20,0,111.294
40195,Tammy Dickerson,Female,51,Breakfast,No,Yes,Mexican,Tequila,Yes,Cold,Subarban,Monthly Basic,4.99,Bike,Small,High,Good,2023-03-10 05:04:37,2023-03-10 05:08:42,2023-03-10 05:19:24,2023-03-10 05:34:00,29,7.62,4,0.99,,30.48,3.3528000000000002,4.4196,,13,13,9,4,78.5241
40201,Robert Gonzalez,Male,46,Breakfast,No,No,Thai,Coconut Water,Yes,Hot,Urban,Monthly Basic,4.99,Car,Medium,Low,Bad,2023-03-24 22:56:01,2023-03-24 23:00:06,2023-03-24 23:11:02,2023-03-24 23:25:49,29,2.4,1,2.99,,2.4,0.264,0.348,,9,9,9,0,24.732
40203,Lee Lopez,Male,34,Dinner,No,Yes,Italian,Limoncello,Yes,Cold,Subarban,Premium,101.9,Car,Large,High,Good,2023-03-21 00:19:02,2023-03-21 00:24:56,2023-03-21 00:35:02,2023-03-21 00:46:53,27,17.81,3,0.0,,53.42999999999999,5.877299999999999,7.747349999999998,,20,3,16,4,326.27919999999995
40204,Henry Weinstein,Male,37,Lunch,No,Yes,Italian,Tiramisu,No,Cold,Subarban,Monthly Premium,9.99,Car,Medium,High,Good,2023-03-31 02:37:58,2023-03-31 02:43:15,2023-03-31 02:53:32,2023-03-31 03:07:09,29,10.42,2,0.0,,20.84,2.2924,3.0218,,20,6,15,5,178.9635
40209,Bruce Smith,Male,36,Lunch,No,Yes,Indian,Masala Chai,Yes,Cold,Urban,Basic,50.9,Car,Small,Low,Bad,2023-03-15 07:56:12,2023-03-15 07:58:56,2023-03-15 08:07:28,2023-03-15 08:20:40,24,2.71,4,2.99,,10.84,1.1924,1.5717999999999999,,8,6,8,0,24.8236
72978,Carolyn Cleghorn,Female,30,Lunch,Yes,Yes,Thai,Green Curry,No,Cold,Urban,Monthly Premium,9.99,Bike,Medium,Low,Bad,2023-03-09 09:59:04,2023-03-09 10:01:45,2023-03-09 10:12:27,2023-03-09 10:22:51,23,11.06,3,0.0,,33.18,3.6498,4.8111,,11,3,7,4,88.6459
72979,Mary Lazarus,Female,29,Lunch,Yes,Yes,Thai,Green Curry,Yes,Room,Urban,Monthly Basic,4.99,Car,Small,High,Good,2023-03-15 15:05:20,2023-03-15 15:09:30,2023-03-15 15:17:56,2023-03-15 15:28:59,23,9.03,4,0.99,,36.12,3.9732,5.237399999999999,,11,16,10,1,103.39349999999999
40215,Ruth Black,Female,32,Dinner,Yes,Yes,Mexican,Burrito,Yes,Hot,Urban,Basic,50.9,Bike,Medium,High,Good,2023-03-07 13:59:41,2023-03-07 14:02:32,2023-03-07 14:09:40,2023-03-07 14:22:50,23,8.86,5,0.99,,44.3,4.872999999999999,6.423499999999999,,3,19,3,0,30.434099999999997
72986,Linda Poole,Female,59,Lunch,No,No,Chinese,Dumpling,Yes,Hot,Subarban,Monthly Basic,4.99,Car,Small,High,Good,2023-03-20 09:30:34,2023-03-20 09:34:22,2023-03-20 09:43:49,2023-03-20 09:57:37,27,8.06,1,1.99,,8.06,0.8866,1.1687,,4,10,3,1,27.6861
40219,Cheryl Mcgehee,Female,34,Lunch,No,Yes,Indian,Biryani,Yes,Cold,Rural,Basic,50.9,Car,Medium,Low,Bad,2023-03-05 16:15:46,2023-03-05 16:21:37,2023-03-05 16:30:44,2023-03-05 16:43:37,27,12.13,4,1.99,,48.52,5.3372,7.0354,,2,8,2,0,27.777700000000003
72990,Alma Ward,Female,41,Lunch,Yes,Yes,Greek,Moussaka,No,Hot,Subarban,Monthly Basic,4.99,Car,Large,High,Good,2023-03-31 18:10:49,2023-03-31 18:13:33,2023-03-31 18:22:15,2023-03-31 18:35:58,25,16.5,5,0.99,,82.5,9.075,11.962499999999999,,12,16,8,4,151.14
72991,Frank Ross,Male,14,Breakfast,Yes,No,Greek,Ouzo,No,Cold,Rural,Free,0.0,Bike,Medium,High,Good,2023-03-04 21:30:03,2023-03-04 21:35:21,2023-03-04 21:46:20,2023-03-04 21:56:44,26,23.88,1,,5.99,23.88,2.6268,3.4625999999999997,35.959399999999995,2,10,2,0,54.685199999999995
72997,Angela Creed,Female,27,Dinner,No,No,Indian,Masala Chai,Yes,Hot,Urban,Basic,50.9,Bike,Small,High,Good,2023-03-05 05:33:04,2023-03-05 05:36:35,2023-03-05 05:46:40,2023-03-05 05:56:55,23,3.63,2,0.99,,7.26,0.7986,1.0527,,11,5,11,0,45.71985
72999,Genevieve Hilburn,Female,16,Dinner,Yes,Yes,Greek,Moussaka,No,Hot,Urban,Monthly Basic,4.99,Car,Small,High,Good,2023-03-03 09:50:16,2023-03-03 09:52:42,2023-03-03 10:01:29,2023-03-03 10:14:36,24,17.79,5,1.99,,88.94999999999999,9.7845,12.897749999999997,,12,8,9,3,183.32594999999998
73002,Valerie Nelson,Female,46,Lunch,Yes,No,Japanese,Ramen,Yes,Room,Urban,Free,0.0,Car,Small,High,Good,2023-03-16 06:41:44,2023-03-16 06:47:03,2023-03-16 06:56:25,2023-03-16 07:10:29,28,15.59,2,,3.99,31.18,3.4298,4.5211,43.1209,11,14,11,0,196.35605
40239,Alejandro Flagg,Male,63,Dinner,Yes,No,Chinese,Jasmine Tea,Yes,Room,Urban,Basic,50.9,Bike,Medium,Low,Bad,2023-03-27 14:44:28,2023-03-27 14:47:19,2023-03-27 14:57:32,2023-03-27 15:07:40,23,4.9,5,1.99,,24.5,2.695,3.5524999999999998,,13,6,11,2,61.715500000000006
40251,Paul Conley,Male,27,Lunch,No,Yes,Thai,Coconut Water,Yes,Room,Urban,Basic,50.9,Car,Small,Low,Bad,2023-03-01 02:53:23,2023-03-01 02:55:56,2023-03-01 03:05:02,2023-03-01 03:15:53,22,2.74,2,1.99,,5.48,0.6028,0.7946,,6,4,5,1,15.6865
40252,Pedro Cornish,Male,25,Dinner,Yes,Yes,Chinese,Bubble Tea,Yes,Room,Urban,Basic,50.9,Car,Medium,Low,Bad,2023-03-03 22:29:21,2023-03-03 22:33:49,2023-03-03 22:44:39,2023-03-03 22:55:10,25,3.93,4,2.99,,15.72,1.7292,2.2794,,5,14,3,2,13.499550000000001
40255,Scott Santiago,Male,42,Dinner,No,Yes,Indian,Lassi,No,Cold,Urban,Free,0.0,Car,Large,High,Good,2023-03-22 20:58:23,2023-03-22 21:01:35,2023-03-22 21:12:14,2023-03-22 21:26:49,28,3.84,5,,5.99,19.2,2.112,2.784,30.086,4,5,3,1,13.1904
40259,Patrick Valado,Male,22,Breakfast,No,No,Chinese,Noodles,Yes,Hot,Urban,Free,0.0,Car,Large,High,Good,2023-03-31 09:26:23,2023-03-31 09:32:03,2023-03-31 09:40:06,2023-03-31 09:53:40,27,11.97,3,,3.99,35.910000000000004,3.9501000000000004,5.20695,49.057050000000004,19,2,14,5,191.87910000000002
40265,Harold Sorrell,Male,29,Lunch,No,Yes,Mexican,Chiles Rellenos,No,Room,Urban,Free,0.0,Bike,Medium,High,Good,2023-03-19 13:49:48,2023-03-19 13:52:37,2023-03-19 14:02:14,2023-03-19 14:14:49,25,13.42,5,,5.99,67.1,7.380999999999999,9.729499999999998,90.20049999999999,6,10,6,0,92.19539999999999
73038,Ora Mickelsen,Female,46,Lunch,Yes,Yes,Indian,Biryani,Yes,Hot,Urban,Premium,101.9,Car,Small,High,Good,2023-03-18 03:33:15,2023-03-18 03:38:06,2023-03-18 03:45:14,2023-03-18 03:55:26,22,12.69,3,0.0,,38.07,4.1877,5.520149999999999,,10,7,7,3,101.71034999999999
40274,Alejandra Armstrong,Female,41,Dinner,Yes,No,Chinese,Bubble Tea,No,Cold,Urban,Monthly Basic,4.99,Bike,Medium,High,Good,2023-03-16 06:31:26,2023-03-16 06:34:54,2023-03-16 06:43:17,2023-03-16 06:55:21,23,4.45,1,1.99,,4.45,0.48950000000000005,0.64525,,15,3,11,4,56.04775
73043,Virgil Tesch,Female,42,Dinner,Yes,No,Chinese,Peking Duck,Yes,Hot,Urban,Premium,101.9,Car,Large,High,Good,2023-03-11 04:49:12,2023-03-11 04:51:53,2023-03-11 05:01:30,2023-03-11 05:17:00,27,28.55,5,0.0,,142.75,15.7025,20.698749999999997,,10,6,9,1,294.20775
73047,Marilyn Mckenzie,Female,28,Lunch,Yes,Yes,Italian,Pasta,Yes,Room,Urban,Monthly Premium,9.99,Bike,Medium,High,Good,2023-03-10 07:54:29,2023-03-10 07:56:52,2023-03-10 08:05:05,2023-03-10 08:19:22,24,24.65,4,0.0,,98.6,10.846,14.296999999999999,,17,5,12,5,338.6909999999999
40279,William Garcia,Male,26,Dinner,No,Yes,Italian,Tiramisu,Yes,Room,Urban,Free,0.0,Car,Medium,Low,Bad,2023-03-29 19:06:46,2023-03-29 19:09:56,2023-03-29 19:17:52,2023-03-29 19:30:45,23,8.52,4,,3.99,34.08,3.7487999999999997,4.941599999999999,46.760400000000004,15,8,15,0,146.331
40280,James Durie,Male,41,Lunch,No,Yes,Indian,Masala Chai,Yes,Hot,Urban,Premium,101.9,Car,Small,High,Good,2023-03-03 23:58:44,2023-03-04 00:04:17,2023-03-04 00:12:50,2023-03-04 00:25:43,26,2.82,3,0.0,,8.459999999999999,0.9305999999999999,1.2266999999999997,,10,18,7,3,22.6023
73054,Lindsey Quinn,Female,33,Lunch,Yes,No,Thai,Thai Iced Tea,Yes,Cold,Urban,Monthly Premium,9.99,Car,Medium,High,Good,2023-03-17 12:14:39,2023-03-17 12:17:18,2023-03-17 12:26:23,2023-03-17 12:38:23,23,3.1,3,0.0,,9.3,1.0230000000000001,1.3485,,7,3,7,0,24.8465
40292,Rosemary Parks,Female,23,Dinner,No,Yes,Italian,Pizza,Yes,Room,Urban,Free,0.0,Car,Medium,High,Good,2023-03-02 21:41:28,2023-03-02 21:47:18,2023-03-02 21:55:51,2023-03-02 22:10:35,29,19.31,4,,5.99,77.24,8.4964,11.199799999999998,102.92619999999998,12,7,12,0,265.3194
40302,Adrienne Barnes,Female,21,Lunch,No,Yes,Chinese,Soy Milk,Yes,Hot,Urban,Free,0.0,Car,Small,Low,Bad,2023-03-19 03:00:50,2023-03-19 03:05:50,2023-03-19 03:16:23,2023-03-19 03:31:27,30,3.13,5,,3.99,15.649999999999999,1.7214999999999998,2.2692499999999995,23.63075,7,1,6,1,21.5031
73075,Diane Jordan,Female,22,Lunch,No,Yes,Japanese,Sake,Yes,Cold,Urban,Monthly Basic,4.99,Bike,Medium,High,Good,2023-03-07 17:35:17,2023-03-07 17:39:39,2023-03-07 17:48:41,2023-03-07 18:01:03,25,12.2,5,0.99,,61.0,6.71,8.844999999999999,,3,12,2,1,27.938
40314,Spencer Marks,Male,14,Lunch,Yes,Yes,Chinese,Bubble Tea,No,Hot,Subarban,Free,0.0,Car,Medium,Low,Bad,2023-03-13 06:14:43,2023-03-13 06:18:48,2023-03-13 06:29:26,2023-03-13 06:42:43,28,4.14,5,,5.99,20.7,2.277,3.0014999999999996,31.9685,2,6,1,1,4.7402999999999995
73084,Betty Nickell,Female,58,Lunch,Yes,Yes,Italian,Pasta,Yes,Room,Urban,Basic,50.9,Car,Large,High,Good,2023-03-22 00:16:55,2023-03-22 00:20:52,2023-03-22 00:29:43,2023-03-22 00:44:49,27,17.51,4,2.99,,70.04,7.704400000000001,10.155800000000001,,4,16,3,1,60.14685
73087,Goldie Niese,Female,28,Lunch,Yes,No,Italian,Prosecco,Yes,Cold,Rural,Basic,50.9,Car,Medium,High,Good,2023-03-25 10:25:20,2023-03-25 10:31:18,2023-03-25 10:39:02,2023-03-25 10:52:50,27,24.68,4,0.99,,98.72,10.8592,14.3144,,5,5,5,0,141.293
40320,Mindy Wright,Female,53,Dinner,No,No,Indian,Tandoori Chicken,Yes,Hot,Subarban,Monthly Premium,9.99,Car,Small,High,Good,2023-03-27 05:08:26,2023-03-27 05:13:19,2023-03-27 05:22:45,2023-03-27 05:33:19,24,10.06,3,0.0,,30.18,3.3198,4.3761,,2,5,1,1,11.5187
73099,Carl Williams,Male,30,Dinner,Yes,No,Indian,Tandoori Chicken,Yes,Room,Urban,Free,0.0,Bike,Medium,High,Good,2023-03-26 14:45:26,2023-03-26 14:50:23,2023-03-26 15:00:33,2023-03-26 15:16:22,30,11.32,5,,4.99,56.6,6.226,8.206999999999999,76.023,3,6,3,0,38.8842
40340,Hilda Mireles,Female,66,Dinner,Yes,Yes,Indian,Palak Paneer,Yes,Room,Urban,Monthly Basic,4.99,Car,Small,High,Good,2023-03-18 18:37:11,2023-03-18 18:41:25,2023-03-18 18:48:57,2023-03-18 19:00:35,23,14.23,3,0.99,,42.69,4.6959,6.190049999999999,,5,9,4,1,65.1734
73111,Charles Pattison,Male,16,Dinner,Yes,Yes,Chinese,Hot pot,Yes,Room,Subarban,Monthly Basic,4.99,Car,Large,High,Good,2023-03-09 03:21:27,2023-03-09 03:26:37,2023-03-09 03:34:33,2023-03-09 03:45:25,23,42.97,3,2.99,,128.91,14.1801,18.69195,,13,7,10,3,492.00649999999996
40344,Wanda Martinez,Female,35,Lunch,No,No,Italian,Prosecco,Yes,Hot,Subarban,Free,0.0,Car,Medium,Low,Bad,2023-03-09 03:34:47,2023-03-09 03:39:29,2023-03-09 03:47:40,2023-03-09 04:01:11,26,27.33,5,,4.99,136.64999999999998,15.031499999999998,19.814249999999994,176.48574999999997,20,4,18,2,563.2712999999999
40345,Shirley Corbitt,Female,32,Dinner,Yes,No,Italian,Risotto,Yes,Room,Subarban,Monthly Basic,4.99,Bike,Large,High,Good,2023-03-29 09:14:16,2023-03-29 09:20:09,2023-03-29 09:30:27,2023-03-29 09:41:42,27,22.15,2,0.99,,44.3,4.872999999999999,6.423499999999999,,19,4,19,0,481.87325
73118,Jerry Moscicki,Male,38,Dinner,No,No,Greek,Greek Coffee,Yes,Cold,Rural,Free,0.0,Car,Small,High,Good,2023-03-20 22:01:41,2023-03-20 22:06:18,2023-03-20 22:16:20,2023-03-20 22:28:05,26,2.89,4,,5.99,11.56,1.2716,1.6762,20.497799999999998,12,10,12,0,39.7086
40356,Mary Avino,Female,53,Lunch,Yes,No,Italian,Risotto,No,Hot,Urban,Premium,101.9,Bike,Small,High,Good,2023-03-29 03:05:03,2023-03-29 03:08:41,2023-03-29 03:19:18,2023-03-29 03:32:22,27,16.11,1,0.0,,16.11,1.7721,2.33595,,3,17,2,1,36.8919
73124,Cindy Wenk,Female,25,Lunch,Yes,No,Greek,Ouzo,Yes,Cold,Urban,Free,0.0,Car,Medium,High,Good,2023-03-08 08:44:53,2023-03-08 08:49:15,2023-03-08 08:58:05,2023-03-08 09:09:06,24,29.84,4,,3.99,119.36,13.1296,17.307199999999998,153.7868,3,9,2,1,68.3336
73133,Maurice Robbins,Male,66,Lunch,Yes,No,Greek,Moussaka,Yes,Cold,Subarban,Basic,50.9,Car,Medium,Low,Bad,2023-03-28 14:26:57,2023-03-28 14:28:57,2023-03-28 14:37:26,2023-03-28 14:50:59,24,16.2,2,2.99,,32.4,3.564,4.6979999999999995,,8,2,6,2,111.29399999999998
40372,Peter Peres,Male,30,Lunch,Yes,No,Mexican,Tequila,No,Cold,Urban,Free,0.0,Bike,Small,High,Good,2023-03-23 10:32:31,2023-03-23 10:37:22,2023-03-23 10:47:13,2023-03-23 11:01:23,28,14.79,1,,3.99,14.79,1.6269,2.1445499999999997,22.551449999999996,20,10,13,7,220.14914999999996
40377,Kevin Campos,Male,48,Dinner,Yes,Yes,Indian,Tandoori Chicken,No,Room,Urban,Basic,50.9,Car,Small,High,Good,2023-03-15 07:39:47,2023-03-15 07:42:18,2023-03-15 07:51:55,2023-03-15 08:07:42,27,10.08,1,1.99,,10.08,1.1088,1.4616,,4,6,2,2,23.0832
40379,Thomas Bergstrom,Male,48,Breakfast,No,No,Thai,Coconut Water,Yes,Cold,Urban,Basic,50.9,Car,Large,High,Good,2023-03-31 08:18:00,2023-03-31 08:22:21,2023-03-31 08:32:38,2023-03-31 08:46:55,28,3.69,1,1.99,,3.69,0.4059,0.5350499999999999,,4,4,3,1,12.67515
40381,David Heald,Male,34,Lunch,No,Yes,Thai,Coconut Water,No,Cold,Urban,Monthly Premium,9.99,Car,Medium,High,Good,2023-03-21 06:49:00,2023-03-21 06:52:51,2023-03-21 07:01:45,2023-03-21 07:15:36,26,3.74,4,0.0,,14.96,1.6456000000000002,2.1692,,1,5,0,1,0.0
73150,Elizabeth Schurz,Female,27,Lunch,Yes,Yes,Thai,Thai Iced Tea,No,Hot,Urban,Premium,101.9,Bike,Medium,Low,Bad,2023-03-23 13:59:36,2023-03-23 14:02:42,2023-03-23 14:10:19,2023-03-23 14:22:56,23,4.68,1,0.0,,4.68,0.5147999999999999,0.6785999999999999,,20,12,16,4,85.73759999999999
40387,Phyllis Flournoy,Female,22,Dinner,No,No,Thai,Spring Roll,Yes,Hot,Urban,Basic,50.9,Car,Small,Low,Bad,2023-03-28 13:20:41,2023-03-28 13:24:17,2023-03-28 13:32:51,2023-03-28 13:45:38,24,4.79,3,2.99,,14.370000000000001,1.5807000000000002,2.08365,,4,16,2,2,10.969100000000001
73157,Carrie Carr,Female,30,Lunch,Yes,No,Italian,Pizza,Yes,Room,Subarban,Basic,50.9,Car,Medium,High,Good,2023-03-02 14:13:47,2023-03-02 14:16:42,2023-03-02 14:24:00,2023-03-02 14:37:39,23,10.53,4,1.99,,42.12,4.6331999999999995,6.107399999999999,,1,0,0,1,0.0
40391,Nancy Sandoval,Female,30,Dinner,Yes,Yes,Italian,Limoncello,Yes,Hot,Urban,Monthly Premium,9.99,Car,Small,Low,Bad,2023-03-19 05:04:17,2023-03-19 05:08:04,2023-03-19 05:16:32,2023-03-19 05:27:54,23,17.75,3,0.0,,53.25,5.8575,7.7212499999999995,,10,2,10,0,203.2375
